time,x,y,theta,encoder_left,encoder_right,imu_gyro,imu_ax,imu_ay,label
0.01,0.004838145896340666,4.007130691892008e-06,0.0008282366554215854,0.014755323890224863,0.014920971221309181,0.08337922526348626,0.47733506622889105,0.5239780886811115,encoder_drift
0.02,0.009973953819542771,1.5515099352201995e-05,0.002240728152689908,0.02974989555682021,0.030198041187358193,0.1465369552536317,0.4977873655798542,0.5404314478809176,encoder_drift
0.03,0.015007068038139027,2.4776367556484592e-05,0.001840065086874565,0.044823084602668546,0.04519109762004346,-0.04392740036862493,0.5197835473225111,0.4708323073923587,encoder_drift
0.04,0.020069468152179894,2.9094203981492934e-05,0.0008529225823123681,0.05998420080855584,0.06015478532501832,-0.0985006283181388,0.5148596159435661,0.5038309764551101,encoder_drift
0.05,0.02508645737410955,3.1589007071654594e-05,0.0004972709276750531,0.07503675581624576,0.07513621000178078,-0.03634502885148363,0.5089883581242302,0.5029221033065397,encoder_drift
0.060000000000000005,0.030166332912478812,3.646316117127901e-05,0.0009595023671388648,0.09007041054905002,0.09026231102247781,0.05038853329376908,0.49154145647243347,0.5235637333279691,encoder_drift
0.07,0.035043337385993294,3.429140939598346e-05,-0.0004453044165818904,0.10508789618448192,0.10499883530116555,-0.1384568415853729,0.49266264678108834,0.4859890912116625,encoder_drift
0.08,0.040149608216743855,2.738046256030053e-05,-0.0013534226532498667,0.12028498351561599,0.12001429898496603,-0.08111180394579688,0.5080037636244289,0.4779977180375269,encoder_drift
0.09,0.04532619233131306,6.349811583889309e-06,-0.00406262794297945,0.13573253087907208,0.13492000529047618,-0.2655358453168145,0.5788047383256254,0.4840103084135619,encoder_drift
0.09999999999999999,0.05030786208164086,-1.921575306969092e-05,-0.00513188177882307,0.15082119161285593,0.1497948152570913,-0.10355009946268759,0.5345931860521016,0.4947518595273785,encoder_drift
0.10999999999999999,0.05530940351353864,-4.793793262085844e-05,-0.005742602398314209,0.16588388757695804,0.1647353670972952,-0.05785569293702485,0.5107120650494104,0.5469822391272503,encoder_drift
0.11999999999999998,0.06019279455281124,-7.817271079148841e-05,-0.006191269879565895,0.18081223896049048,0.1795739849845773,-0.035624261786949135,0.518576819359023,0.4841913228199867,encoder_drift
0.12999999999999998,0.06513246156573614,-0.0001084374210243701,-0.006126795888117398,0.19574555128741164,0.19452019210978816,0.004752582353747718,0.47183125754719835,0.4788422256431496,encoder_drift
0.13999999999999999,0.0700430351051993,-0.00013620405833209844,-0.005654398852507264,0.210608963625344,0.20947808385484254,0.051625242910833855,0.47386000179368803,0.5133582147208468,encoder_drift
0.15,0.07505049603952146,-0.00015458860130454578,-0.003671413638578058,0.22541815978694207,0.22468387705922643,0.20361501363241655,0.47968131861591673,0.556387580798184,encoder_drift
0.16,0.07989453517334336,-0.00017077971446294017,-0.0033424694588126886,0.24022933156196324,0.23956083767020067,0.02625489108908198,0.48798305684752163,0.5141910771945276,encoder_drift
0.17,0.08486009058655765,-0.00019253594553311456,-0.004381401483569125,0.25529882783912095,0.2544225475424071,-0.10556523189694005,0.4938124306961307,0.4992554687924352,encoder_drift
0.18000000000000002,0.08956561188619296,-0.00022102911022328344,-0.006055188073357728,0.2701718140637342,0.26896077644906263,-0.16807901549150198,0.4965744926409487,0.43966777368080023,encoder_drift
0.19000000000000003,0.09481295773859427,-0.0002561287580848934,-0.0066889291031768635,0.28548265140908313,0.28414486558844776,-0.07022861282535262,0.5368376790954225,0.5404801659844046,encoder_drift
0.20000000000000004,0.09955395647635445,-0.000285576672310745,-0.006211251501428422,0.30017597384116324,0.29893372354087755,0.04835236416422481,0.4664267159843107,0.4514753986444234,encoder_drift
0.21000000000000005,0.10443041442761243,-0.00031706590986820677,-0.006457309835057715,0.3150771392940191,0.3137856773270076,-0.021459600138843984,0.4832593286026417,0.4782497701491829,encoder_drift
0.22000000000000006,0.10940139876919378,-0.0003492739823745677,-0.006479123570693388,0.3300504093495699,0.3287545846354312,-0.0016516017548391525,0.5342180656682614,0.4669355189672543,encoder_drift
0.23000000000000007,0.11425096829851548,-0.0003867808192633924,-0.007733900680774392,0.34502560162769835,0.34347882149154346,-0.12927450522777012,0.5554698373814912,0.4681484823609269,encoder_drift
0.24000000000000007,0.11943151356795076,-0.0004308028032090988,-0.00849735348599366,0.36028267921396034,0.3585832085167616,-0.0757694574915159,0.5471035584215515,0.5038233850377272,encoder_drift
