time,x,y,theta,encoder_l,encoder_r,angular_velocity,linear_acceleration,fault
0.02,-0.08796313597075572,0.08263208424738096,2.38743403720939,0.11410273270674193,0.12332513278269468,0.43172378570394493,0.15642747483172112,voltage_drop
0.04,-0.17161133334967235,0.1767805597876377,2.29720522019507,0.2516017950741885,0.23820301027794644,-4.494774336202888,0.02143744165417095,voltage_drop
0.06,-0.2564715264669887,0.27220442412594703,2.2976668161284812,0.380514158611868,0.3653806252521923,-0.0300813339674263,-0.003955176756290698,voltage_drop
0.08,-0.34948133932518755,0.3683272545249863,2.3397365355328645,0.5069440469560265,0.5022817297593946,2.0614818624824434,-0.014631378553384795,voltage_drop
0.1,-0.43708602136294966,0.45151889689146374,2.3820267674749136,0.6229965611637674,0.6306853386147054,2.1036413033643426,-0.050009131559824886,voltage_drop
0.12000000000000001,-0.5330283022646856,0.526651429987175,2.4772410152920576,0.7287632521068712,0.7656873583324261,4.7772644568257085,0.06510245837512087,voltage_drop
0.13999999999999999,-0.612019487333408,0.590750637834316,2.459895072560911,0.8384479044949246,0.8698786446338461,-0.9235479737311312,0.13030540709814661,voltage_drop
0.16,-0.6996089638531131,0.6632864208807535,2.449930967312814,0.9536033649642488,0.9803076835413295,-0.5010568532358934,-0.11151685094567212,voltage_drop
0.18,-0.7960772204175056,0.7373720268008623,2.486683860880914,1.071290127121951,1.1121397202417505,1.880498156848111,0.07158353980137816,voltage_drop
0.19999999999999998,-0.8976741787676438,0.8140985026632049,2.4947690041228423,1.199632434904603,1.2468854300809462,0.4358563686977518,0.09927916223914988,voltage_drop
0.22,-0.9957763043749118,0.8863386244462366,2.506867606359621,1.3211545098287778,1.3699349531120315,0.493640778998847,-0.1394726905364643,voltage_drop
0.24,-1.0912695989364065,0.9583277406955117,2.495622104702566,1.4482687814453008,1.4856420043989376,-0.5346031237635753,-0.07323976472664331,voltage_drop
0.26,-1.194600760908597,1.0390587518949588,2.478368381674045,1.587391123193509,1.6149936608830537,-0.8666824234756603,0.11190379863046865,voltage_drop
0.28,-1.300615707033415,1.1147563070351227,2.521514366913083,1.7129844574265058,1.745731840453079,2.1832590946069033,-0.004410756415283829,voltage_drop
0.30000000000000004,-1.4005614267815079,1.1858808151696165,2.5231029903425704,1.832450759250248,1.8669008718411966,-0.028653428367124534,-0.022576526012579628,voltage_drop
0.32,-1.5070218499973904,1.264645337277033,2.5046206032138634,1.9659913968407468,1.9950586572709952,-0.8885557165232914,-0.0765367715753317,voltage_drop
0.34,-1.6084777505202197,1.3365946508987026,2.524739900614604,2.0880464167699486,2.1249692876446926,0.951360677302765,-0.08396570668431233,voltage_drop
0.36000000000000004,-1.7031917440213453,1.4046045948728845,2.518851127394911,2.2066302337640717,2.239589779399152,-0.36835120727039106,-0.03531853350519608,voltage_drop
0.38,-1.8034612237466088,1.4749831587248965,2.5295965610717377,2.3271171646653013,2.362083100697732,0.47913603764982954,0.18372544251588677,voltage_drop
0.4,-1.9064235716355,1.549297801712147,2.5164080123603934,2.458202411449173,2.485143424693955,-0.679757701815971,-0.06702681786826337,voltage_drop
0.42000000000000004,-2.004640229746894,1.6135985969818265,2.5619322483892857,2.568000073580763,2.608401399258396,2.230215651742291,-0.049774167511137286,voltage_drop
0.44,-2.0994761587998596,1.68210305853943,2.5160255260545523,2.689426654173502,2.7213329163182283,-2.273256699111366,0.025025921321378153,voltage_drop
0.46,-2.1990462545565386,1.7489869590086118,2.5500950666405817,2.801781334935334,2.8401894706257997,1.655925634493023,-0.12641555000305368,voltage_drop
0.48000000000000004,-2.3070508018917026,1.8196201065336368,2.5624224644676894,2.9270424913706217,2.968491928600566,0.612685008266079,-0.08069600534226208,voltage_drop
0.5,-2.404274169050241,1.8767492243613446,2.6103355949397797,3.0329133062942213,3.08829827526728,2.4570032449277006,-0.10709600592664147,voltage_drop
0.52,-2.5067580458327123,1.9389755223740512,2.595909478887363,3.153547044656009,3.2046218500491594,-0.727482187082403,-0.07534458568557645,voltage_drop
0.54,-2.6195809765288103,2.0041263917688346,2.61791065431781,3.281720612655172,3.3348361157092614,1.0869384554673323,0.06590807989733415,voltage_drop
0.56,-2.7194854364044163,2.0605493835496635,2.627480853902944,3.395243453787469,3.4494284055435602,0.47656103292356533,-0.06198013957904902,voltage_drop
0.5800000000000001,-2.8234392372300507,2.115861523184748,2.652608605108319,3.5071776846884593,3.571422202568536,1.2915860434323048,-0.0997797279422392,voltage_drop
0.6,-2.9272392291338343,2.1704403084742103,2.6575130579065744,3.624318798385038,3.688986165773418,0.18809163897407294,0.16028208317430195,voltage_drop
0.62,-3.0359396436403694,2.2256068280307026,2.6719553136454963,3.752148242707517,3.808696524807737,0.7800399077414868,-0.14231747359332309,voltage_drop
