time,x,y,theta,encoder_left,encoder_right,imu_gyro,imu_ax,imu_ay,label
0.01,0.004855833212287176,6.749326302297362e-07,0.00013899419448251682,0.004841933839744783,0.004869732678641286,0.013008656757315058,0.3813063102246161,0.5148536322049948,accelerometer_vibration
0.02,0.00999156787309406,-7.022282081465594e-06,-0.0014987551843559904,0.010141449206556824,0.009841698169685626,-0.17135780934463102,0.6081334540744795,0.2109628578818315,accelerometer_vibration
0.03,0.01455850225574854,-2.5061447348933426e-05,-0.003949930071365512,0.014953536704679252,0.01416355069040615,-0.23770492879775962,-0.0360927055953133,0.7506080397672945,accelerometer_vibration
0.04,0.019473646500463005,-5.3987042372536784e-05,-0.005884926191827062,0.020062265674181397,0.018885280435815985,-0.19988147835860637,-0.2338552574062437,0.3943006648634536,accelerometer_vibration
0.05,0.024372199402233716,-8.879044210668047e-05,-0.007104713338861987,0.025082920925264825,0.023661978257492427,-0.1138085347482916,0.05109522803940808,0.4774152071234817,accelerometer_vibration
0.060000000000000005,0.029258551443469498,-0.0001282409470607877,-0.008073435455481405,0.030066304429580273,0.028451617338483993,-0.10067246834340705,0.6621845532491988,0.2590503869432217,accelerometer_vibration
0.07,0.034353308612613556,-0.00015910360468187988,-0.006057654779598996,0.03495957700908466,0.033748046053164865,0.20500466722559346,0.9205506432160988,-0.35845500706597855,accelerometer_vibration
0.08,0.039494966114587915,-0.00018722647733956273,-0.005469557667827144,0.04004250170991046,0.038948590176345034,0.05673228418997302,0.5215859752793265,0.7483492657052855,accelerometer_vibration
0.09,0.044417227519840514,-0.00021386979770603295,-0.005412768232571289,0.044959156278872564,0.04387660263235831,0.008076996594107,1.1042618348495923,-0.26737439983928224,accelerometer_vibration
0.09999999999999999,0.04956582748726107,-0.0002445085005708995,-0.005950810200285043,0.05016165160588629,0.04897148956582928,-0.06033564008957028,0.8844533617080597,0.9675466596529814,accelerometer_vibration
0.10999999999999999,0.05444850992839622,-0.0002655119203343693,-0.004301588413702804,0.05487945704246642,0.054019139359725854,0.16442232758942932,0.25053798427554397,0.3418162463827106,accelerometer_vibration
0.11999999999999998,0.05952175461265613,-0.0002864266306743983,-0.004122527722999945,0.059934838768453694,0.0591103332238537,0.019268556736529826,0.8544553422358023,0.06613622320743812,accelerometer_vibration
0.12999999999999998,0.0644964034155198,-0.0003059534813860072,-0.003925252052554879,0.06488979832822749,0.0641047479177165,0.017720591209996285,0.14250088739275119,1.0113708284094307,accelerometer_vibration
0.13999999999999999,0.0693709005671468,-0.0003301976085152551,-0.0049736262974674735,0.06986919319508414,0.06887446793559064,-0.09970738203149994,0.9856955011499338,-0.24318760995325928,accelerometer_vibration
0.15,0.07444758819877201,-0.00035217421722973574,-0.00432889967494852,0.0748814557317989,0.07401567579680919,0.06138086784054152,0.7621253118277336,0.12865811201180594,accelerometer_vibration
