time,x,y,theta,encoder_left,encoder_right,imu_gyro,imu_ax,imu_ay,label
0.01,0.0035800665164934576,8.244253914467952e-06,0.0023028173648386107,0.003349794272519329,0.003810357745487051,0.22981479522920703,0.34800985422459907,0.3891779140870077,torque_degradation
0.02,0.007063730004746258,2.2342043856330857e-05,0.004046806768549941,0.006659087345955805,0.007468448699665793,0.17105772964327554,0.3602284852540135,0.3328809774878321,torque_degradation
0.03,0.010525268015433003,2.6337848960382746e-05,0.0011543433343504414,0.01040987400632825,0.010640742673198337,-0.28621003120067834,0.41674163037718287,0.3388634302188504,torque_degradation
0.04,0.013814512390343729,3.100663306972118e-05,0.001419408363063224,0.013672615191823858,0.013956496864436502,0.0244918640626857,0.32734402005369445,0.35161257363035786,torque_degradation
0.05,0.01707737750648376,4.132838642492856e-05,0.003163391239817643,0.016761098346174133,0.017393776594137662,0.16614253498258127,0.3315747513204623,0.3453567294222801,torque_degradation
0.060000000000000005,0.020624864378062352,5.1684975374682e-05,0.002919407428917981,0.020332998716404788,0.020916880202188386,-0.022180739021197386,0.3793891305515664,0.3821668225388867,torque_degradation
0.07,0.024079396499152,5.9970821351579364e-05,0.0023985390197548005,0.02383962761537796,0.024319335419328923,-0.06330576949779161,0.34273220325533693,0.3077356366180578,torque_degradation
0.08,0.02751627963031176,7.196018434660491e-05,0.003488426549321991,0.027167542905608296,0.0278652282154727,0.11880838455597191,0.36256367201595685,0.3691357515843893,torque_degradation
0.09,0.030853026874452696,8.043634215082731e-05,0.0025402402256838514,0.030599119547857344,0.03110716759299412,-0.10330282453507941,0.34239374976555326,0.31785444701413507,torque_degradation
0.09999999999999999,0.034377930054553134,9.132596946086799e-05,0.0030893310000921245,0.034069130471361946,0.03468699667138038,0.05480665202347312,0.35064864460875905,0.34741314823123404,torque_degradation
0.10999999999999999,0.03780910311833854,0.00010372437335280424,0.0036134434782292228,0.03744791468782385,0.038170603383469705,0.05939991003499456,0.32867959371769295,0.38915485376777886,torque_degradation
0.11999999999999998,0.04143640642598404,0.00011695330121560293,0.0036470259278007016,0.041071883873660404,0.04180128905922055,4.8893155529447334e-05,0.3319080187958516,0.3835979278192601,torque_degradation
0.12999999999999998,0.04497184649708795,0.0001275326425071499,0.0029923600746104262,0.0446728063586944,0.04527127837361649,-0.07177292751378533,0.35194101268685396,0.3546996210022838,torque_degradation
0.13999999999999999,0.048448304925777896,0.00012902633552783785,0.0004296593672588004,0.04840553517900912,0.04849146705246088,-0.2588893719905364,0.3762238229554525,0.33674951803451464,torque_degradation
0.15,0.052255698749030396,0.00012448856685543056,-0.0011918300902109655,0.05237508065213354,0.05213671463409135,-0.16695612933481013,0.4081957720822028,0.36343430548156874,torque_degradation
0.16,0.0554742558001505,0.00012652201899516168,0.000631789909850092,0.05541127634560483,0.05553763432757486,0.18818542425235538,0.3076661350406238,0.3409876088452164,torque_degradation
0.17,0.05886055624931878,0.0001322519695922657,0.001692095906571828,0.05869155104291507,0.05902997022422944,0.10916094820515441,0.3532361738684676,0.3486121653687856,torque_degradation
0.18000000000000002,0.062290798103029864,0.00013251899808974335,7.784538476474112e-05,0.062283217959200325,0.06229878703615328,-0.16333614703229923,0.3204078323362754,0.3475178075467893,torque_degradation
0.19000000000000003,0.06567316290030718,0.00013241851463056609,-2.9708049004228756e-05,0.06567633810134713,0.0656703964915463,-0.005993907480858711,0.3550572020135492,0.3698398814678798,torque_degradation
0.20000000000000004,0.06900556964904034,0.00013346760814074836,0.00031481555363041,0.0689742926549523,0.06903725576567839,0.03347629219948235,0.3433616983942716,0.3666394885502817,torque_degradation
0.21000000000000005,0.07253354055884949,0.00013722869004896692,0.0010660746869876005,0.07242713965622302,0.07264035459362055,0.07400741745635796,0.342392635000717,0.34182022134701473,torque_degradation
0.22000000000000006,0.0760137909956617,0.00014477316530085537,0.0021677932582369695,0.0757972264133448,0.07623078506499219,0.10445135322280859,0.3529598466666707,0.36371348151832267,torque_degradation
0.23000000000000007,0.07960227837615967,0.0001625721576632578,0.0049599857863508795,0.07910653868249644,0.0800985358397666,0.2844728454595803,0.3433847163318311,0.42107545372586247,torque_degradation
0.24000000000000007,0.08295615263395281,0.00017133800365332804,0.0026136418231841128,0.08269505879200363,0.08321778715664044,-0.2334469882088607,0.38079650474849674,0.2893536664106381,torque_degradation
0.25000000000000006,0.08664945607010464,0.00018455558223427965,0.003578780455115355,0.08629187201639352,0.08700762810741658,0.10060466995326404,0.3452533051636303,0.37862782129383066,torque_degradation
0.26000000000000006,0.09018973269382662,0.00020216772413409397,0.004974751546880979,0.08969259533904435,0.09068754564842053,0.1347822812741445,0.3283574231578892,0.3522825355008377,torque_degradation
0.2700000000000001,0.09369311729182579,0.00021507092294920983,0.0036830499509198983,0.09332517385822937,0.09406178384841335,-0.13611802631931008,0.3367484154048826,0.3492209100173338,torque_degradation
0.2800000000000001,0.0971155432731954,0.00022700183028578967,0.0034860824077115665,0.09676731739000397,0.09746453387154627,-0.021014883707586987,0.3446653326517977,0.3289672362596174,torque_degradation
0.2900000000000001,0.10061853001921886,0.00023545625394995022,0.002413485365974611,0.10037757404251997,0.10086027111571488,-0.10325800618441759,0.3511856101655214,0.35507449133885777,torque_degradation
0.3000000000000001,0.10421332557773849,0.0002391620053328026,0.0010308653189997523,0.10411063351580255,0.10431680657960249,-0.14091316071157922,0.35756003503936096,0.37856437384139646,torque_degradation
0.3100000000000001,0.10758328042646507,0.0002493343435011589,0.003018529247366975,0.1072818373244542,0.10788554317392758,0.20305845662974348,0.3423150716415807,0.39285438133281586,torque_degradation
0.3200000000000001,0.11107926362096596,0.00026013967180605783,0.0030907739815583066,0.11077061274396303,0.11138876754027469,0.0038380180869137725,0.3246883463826292,0.3149988387495114,torque_degradation
0.3300000000000001,0.11438956185487924,0.0002720388292675108,0.003594572262412252,0.11403055253600462,0.11474946698848706,0.059004533540616834,0.322592948605231,0.35108249735980557,torque_degradation
0.34000000000000014,0.11760776632927886,0.0002817106470336528,0.0030053368964844066,0.11730769508054335,0.11790876245984022,-0.06277769349247414,0.3270314760553021,0.3447320660018737,torque_degradation
0.35000000000000014,0.12114480492271987,0.0002864218015907179,0.0013319480821622073,0.12101207569292369,0.12127846530935611,-0.16521457394917147,0.39840671757815715,0.3418705444572025,torque_degradation
0.36000000000000015,0.12479264287423755,0.00029029543109923247,0.0010618969658183766,0.12468692081277366,0.12489930020593733,-0.029591274218248684,0.36969609946897186,0.3888075090069201,torque_degradation
0.37000000000000016,0.12837927439312274,0.0002932211535125942,0.0008157296753281531,0.12829817025400725,0.12846131618907286,-0.018532255528475053,0.32440141994427296,0.363695633591177,torque_degradation
0.38000000000000017,0.1320308173933113,0.00029651649356335135,0.0009024511435281214,0.1319410425943176,0.13212153282302322,0.005787027074065835,0.3790715714567764,0.34535078497697697,torque_degradation
0.3900000000000002,0.13559568306103906,0.00029493462067175385,-0.0004437398026219424,0.13564052770763035,0.13555177974710597,-0.12934281223765745,0.39299287845324654,0.32957153569716985,torque_degradation
0.4000000000000002,0.13938591272892367,0.00028496622979440366,-0.0026300168504443913,0.13964939818882274,0.13912339481873387,-0.21530473728334062,0.4123634584585613,0.3321199454294896,torque_degradation
0.4100000000000002,0.1427984142570725,0.00027864108777708106,-0.001853518517644517,0.14298425574557716,0.14261355204204826,0.06991577620596712,0.3626848430150502,0.3411067908137562,torque_degradation
0.4200000000000002,0.14650331365685237,0.0002673060817635587,-0.0030594543668226804,0.1468097660697552,0.1461978751963907,-0.11746001161133808,0.37327139938778536,0.354606229153404,torque_degradation
0.4300000000000002,0.149730617822142,0.0002570827790582044,-0.00316774248294481,0.15004791523906574,0.1494143667424768,-0.00941423436834231,0.3489214850413559,0.33232983688802004,torque_degradation
0.4400000000000002,0.15336649795336,0.0002486216459406917,-0.0023271168296173173,0.15359974264997805,0.1531343192840546,0.08201090753182363,0.3484430802254069,0.37885662965969047,torque_degradation
0.45000000000000023,0.15707277760966581,0.0002324171474613572,-0.004372145852083398,0.15751056063280233,0.15663613146238567,-0.20542643450783565,0.38503940553401483,0.3524431863878727,torque_degradation
0.46000000000000024,0.16070179832913417,0.00022658709154716044,-0.0016065080222289305,0.16086302225230206,0.16054172064785627,0.27289491360231255,0.3572201212213697,0.3906319389177326,torque_degradation
0.47000000000000025,0.16420103474681483,0.0002289558768841251,0.0006769433934677967,0.16413391433017985,0.1642693030088734,0.22912405391903953,0.3410076440400698,0.37741687527372625,torque_degradation
0.48000000000000026,0.16767837818535794,0.00022963270821786677,0.00019464034460686138,0.1676594881394784,0.16769841620839976,-0.034920746109742024,0.3467191862574287,0.36121425959192943,torque_degradation
0.49000000000000027,0.17106720301956882,0.00022044838882300386,-0.00271017162520962,0.17133880661621945,0.1707967722911775,-0.2939892641465283,0.3805267313469892,0.30559787544983663,torque_degradation
0.5000000000000002,0.17475573966014304,0.0002096700779530279,-0.002922101972332572,0.1750485520391789,0.1744641316447124,-0.025405963518684776,0.35316466226489757,0.3674895535311051,torque_degradation
0.5100000000000002,0.17829661783724077,0.00020069368089864912,-0.002535071068876521,0.17855073850383935,0.17804372429006404,0.04854956192333182,0.34784098749498443,0.3514334283190706,torque_degradation
0.5200000000000002,0.18179563686988987,0.00019155546421280192,-0.0026116450994564918,0.18205742687244264,0.18153509785255134,-0.0030952788661314087,0.3340429706433294,0.35129683196261724,torque_degradation
0.5300000000000002,0.18528800652397562,0.00017960183859898657,-0.0034227702441141043,0.18563092949827117,0.18494637544944834,-0.0795269429328423,0.36877388585596765,0.3067502930949266,torque_degradation
0.5400000000000003,0.18890974625794257,0.00016332631316546905,-0.004493811557712152,0.18935980993323162,0.18846104762168917,-0.10583468643241202,0.34114350298937685,0.3591751903461138,torque_degradation
0.5500000000000003,0.19247432116611218,0.0001430250465293964,-0.005695222477933946,0.1930445837436947,0.1919055392481079,-0.12260976043224898,0.361775974847648,0.3446259164537055,torque_degradation
0.5600000000000003,0.19616399812014354,0.0001182001525201347,-0.006728101059182623,0.1968376320683638,0.1954920118565273,-0.10775004592822215,0.37327961242465696,0.3682950093681254,torque_degradation
0.5700000000000003,0.19952249452622878,8.536630888303004e-05,-0.009776040725694175,0.2005010829348747,0.1985458747897359,-0.3042370472534223,0.3620522988498366,0.30493639899873176,torque_degradation
0.5800000000000003,0.2029421164872918,5.581588160458883e-05,-0.008641215928272853,0.20380735009280151,0.20207910690714698,0.11703995698843206,0.3227365168254769,0.34660047925282583,torque_degradation
0.5900000000000003,0.2066275074400165,1.8154004883285985e-05,-0.01021887941927569,0.20765069982738954,0.20560692394353444,-0.15418047124922069,0.38289574459217934,0.34212411708755647,torque_degradation
0.6000000000000003,0.21036485709170305,-1.549905946068111e-05,-0.009004283242820625,0.2112667413733159,0.20946588472475183,0.11738689219416201,0.36122834053824965,0.3718280821052077,torque_degradation
0.6100000000000003,0.21400565450942918,-5.2810210912137464e-05,-0.010247712541265825,0.21503207289953694,0.21298253039128381,-0.12253831758375855,0.37190128130114647,0.37118882485697025,torque_degradation
0.6200000000000003,0.21722193346810106,-9.018812656642018e-05,-0.011620955001931901,0.21838589329025757,0.2160617022898712,-0.12969888504646326,0.3270676850565376,0.3239613773456639,torque_degradation
0.6300000000000003,0.22044308606973276,-0.00012811063903743638,-0.01177241976789048,0.22162241559093088,0.2192679316373528,-0.00957428111363419,0.3028686078742495,0.2971332401261448,torque_degradation
0.6400000000000003,0.2241350233812399,-0.00016888399636963091,-0.011043443140509587,0.22524168038111475,0.22303299175301286,0.074098295982842,0.3544944961753659,0.38943359218280776,torque_degradation
0.6500000000000004,0.22777396910537107,-0.00020741849022268597,-0.010589070706975573,0.228835392886039,0.2267175787446439,0.04895543691946502,0.3132060980684517,0.37879518318940564,torque_degradation
0.6600000000000004,0.23129112012762426,-0.0002451783266577289,-0.010735503128815415,0.23236738983784394,0.23022028921208088,-0.0255182097159786,0.36337303979666574,0.3553477358067429,torque_degradation
0.6700000000000004,0.23471591929709257,-0.00028643233283187603,-0.012045089073109565,0.23592339605883508,0.2335143782442132,-0.13603912334419307,0.3329356564502476,0.3024892903061522,torque_degradation
0.6800000000000004,0.23791873177350617,-0.00032385555190908523,-0.01168395477294237,0.2390903137333187,0.23675352277873027,0.04659445695103128,0.28006544250217535,0.29249737331662573,torque_degradation
0.6900000000000004,0.24133423631097162,-0.0003647419578352749,-0.011970252895154248,0.24253469279623682,0.24014064221720602,-0.030152751988125226,0.3274826235956958,0.3659638660176154,torque_degradation
0.7000000000000004,0.24488552892963825,-0.0004029203776495681,-0.010750155843285217,0.24596418092367428,0.24381414975501728,0.11976297234227666,0.35392133165034306,0.3389450422138582,torque_degradation
0.7100000000000004,0.24834175462615832,-0.00043424986431722434,-0.00906440474892461,0.24925197350330439,0.2474390925535195,0.1734902636098494,0.339107298336034,0.3378878056158412,torque_degradation
