time,x,y,theta,encoder_l,encoder_r,angular_velocity,linear_acceleration,fault
0.02,0.031842669727451034,-0.11306362183827556,4.986913146037681,0.12257036835163808,0.11909582737628813,-1.3269048305712463,-0.032585075874697764,gyro_noise
0.04,0.07306937590788479,-0.21849460279448676,5.085139006321126,0.22412538609502364,0.2463487138430934,4.8709133663058335,-0.0937085056235138,gyro_noise
0.06,0.12033539064992596,-0.33079087201006807,5.110785668027982,0.34544172980817567,0.3724411668272428,1.2953203080175468,-0.03807127002262434,gyro_noise
0.08,0.1637782541468834,-0.4458223485077647,5.073490242434536,0.4766769229880859,0.49050941322197805,-1.8092460107982506,-0.08221299935784424,gyro_noise
0.1,0.1999903491890866,-0.552740431886259,5.038952841420045,0.5943784342293483,0.5975102377347962,-1.73160428572305,-0.04644128026945756,gyro_noise
0.12000000000000001,0.2386702198404214,-0.6595305971301685,5.059894699919221,0.7066086930689731,0.711386549542656,0.9881368504972663,-0.0516736924242598,gyro_noise
0.13999999999999999,0.27767731484862546,-0.7712651731675716,5.048266216797169,0.8294544546173099,0.8261859625994163,-0.5783247086623237,0.0921441220811706,gyro_noise
0.16,0.30673277451330055,-0.8807175608335048,4.9718664311482605,0.9607651785140594,0.9273338539033816,-3.8467892867220224,-0.21877458895429658,gyro_noise
0.18,0.33840137234491297,-0.990047560631382,4.9943333411075574,1.0700375419629313,1.0493176591463111,1.0710640215825764,0.09822785117291027,gyro_noise
0.19999999999999998,0.37830718994339424,-1.109550228703075,5.034678634308466,1.186195589491323,1.179156864520421,1.9651081635876895,0.07587605620150549,gyro_noise
0.22,0.41058320599053433,-1.2171978885513441,5.00368995934401,1.3028624798533694,1.2857789131820894,-1.5871601336317904,-0.12608304879959434,gyro_noise
0.24,0.43984449773356693,-1.3262660485026068,4.974501145275065,1.4179801456789225,1.3928354072627038,-1.5098729808053708,-0.11129618909531716,gyro_noise
0.26,0.47007295811072297,-1.4394803172599202,4.9733046159770335,1.539896490303228,1.5088813798263059,-0.04818431654990407,0.06716246835773948,gyro_noise
0.28,0.5038685083455234,-1.5468955883853919,5.017208793043326,1.6437863896562814,1.6311567280888648,2.1907762289934762,0.08717310600789985,gyro_noise
0.30000000000000004,0.5341443245782603,-1.656757243045849,4.981295529250765,1.7667462700144678,1.74112528762725,-1.8090920103081929,-0.005261322677047738,gyro_noise
0.32,0.5663873336702143,-1.7762164990445033,4.976015065703775,1.8891537479948515,1.8665808405983564,-0.3681308831817164,-0.045543728512224185,gyro_noise
0.34,0.6038254087961519,-1.9004674862004132,5.0050472511369035,2.0128591662223703,1.9999037734228973,1.6085046383821713,-0.1295843481466171,gyro_noise
0.36000000000000004,0.646527095451212,-2.019881925490754,5.055811484673856,2.131866953066336,2.131408286685077,2.6256260449664968,-0.08014383076917578,gyro_noise
0.38,0.6868187901865027,-2.1353508545563655,5.048118909477763,2.2563961721589783,2.2495329024838187,-0.3830767279561215,0.12823526594127474,gyro_noise
0.4,0.7318363378377424,-2.2539643012815547,5.075126602958209,2.3789239111187017,2.3790164773322138,1.448404380918097,0.06771069754221191,gyro_noise
0.42000000000000004,0.7737171499909806,-2.3700039597619713,5.058757081686665,2.5086934490772936,2.500599957412616,-0.866608066179661,0.12587039737420355,gyro_noise
0.44,0.8054157604440615,-2.480378929933819,4.992052637112542,2.633639910640336,2.6043028880641153,-3.29460720769358,-0.13497484204670113,gyro_noise
0.46,0.8335260743013689,-2.593613757782687,4.955717976495713,2.756698023816938,2.7135486330663054,-1.7700161613848142,0.09445487422763578,gyro_noise
0.48000000000000004,0.8621232996393273,-2.7115878989444204,4.950204360852008,2.8803045722188108,2.8283457294220034,-0.3524175281918762,-0.06591370371427535,gyro_noise
0.5,0.8927852525087154,-2.8249711965120623,4.976499152155778,2.9941791981232435,2.949717589093964,1.2936732888817466,-0.015483434228153068,gyro_noise
0.52,0.9340094446756868,-2.9370294301337085,5.064904538583741,3.102067641620584,3.0838149033526605,4.43058940465228,0.054382195676774304,gyro_noise
0.54,0.9769604811240455,-3.048700532775779,5.079567591110295,3.2216341933952743,3.2047079361146396,0.6943871396769028,0.048678275661629467,gyro_noise
0.56,1.020718903873433,-3.1624813450311238,5.079536567418854,3.340575129251522,3.324713729656118,0.015023030631604395,0.024551377498464977,gyro_noise
0.5800000000000001,1.062919043632311,-3.26337675507772,5.10853380617063,3.445763351028474,3.442194954842848,1.4604544572522418,-0.14664668699195982,gyro_noise
0.6,1.1157869638162108,-3.3806280665187316,5.135986161070589,3.564699558054607,3.573333963924796,1.3492789744220373,-0.07065937348718576,gyro_noise
0.62,1.1734520366830856,-3.4946398142402506,5.180651365052162,3.688759444398467,3.711599470731026,2.2557372393837207,0.09745579304772245,gyro_noise
0.64,1.231233329319902,-3.60968999425225,5.177816503860007,3.820793583153896,3.8363469884978607,-0.15545169459960795,-0.030583653881267076,gyro_noise
0.66,1.287007046806959,-3.7143071991772856,5.202181639962771,3.9369751711699212,3.9551535638223907,1.15696894383916,0.008556197913409672,gyro_noise
0.68,1.3472240083736735,-3.826367574574728,5.205477384417886,4.063601379675429,4.081121147439089,0.21392573728330702,-0.038274293648404026,gyro_noise
0.7000000000000001,1.4048223265203603,-3.9312588434575,5.214559426476669,4.1824753272920745,4.203818626867619,0.4443405075106624,-0.11640059986030252,gyro_noise
0.7200000000000001,1.4651268312662264,-4.04284646423659,5.20784960320995,4.3112211666717455,4.326184416577959,-0.24196114594686452,0.10968885001579264,gyro_noise
0.74,1.5186170159357009,-4.145955802055348,5.190940758930516,4.429836309077315,4.4384738767278415,-0.8462755032199134,-0.09576740388446428,gyro_noise
0.76,1.5807487960350664,-4.257037910197944,5.222368647674164,4.5484739506107,4.569261971074786,1.5106348797395845,0.05429260709662531,gyro_noise
0.78,1.6356089077109908,-4.359539211741554,5.203809198825283,4.667174235602017,4.687827731329114,-0.9229510352091138,0.07048798378252723,gyro_noise
0.8,1.6985462529130222,-4.466543988598323,5.244066936872081,4.784994543312055,4.815894137578033,1.9959912749456397,-0.036113920221228814,gyro_noise
0.8200000000000001,1.7560959839178203,-4.575504472068526,5.198318315177521,4.9142397001869655,4.934285288972347,-2.23561957643748,0.00510181551371832,gyro_noise
0.8400000000000001,1.8107452137400026,-4.682188482846354,5.185791058290986,5.0333791371478975,5.050721805121882,-0.6257437914179711,0.017557650253085998,gyro_noise
0.86,1.860424277647378,-4.781516937893322,5.176156075769865,5.144149836873104,5.160092981128871,-0.4929225253252276,-0.18207779089661924,gyro_noise
0.88,1.9143757666205394,-4.882188612732391,5.204354318524749,5.254049778311704,5.27946307540599,1.432587835572409,0.11665390843998208,gyro_noise
0.9,1.9723156099444898,-4.9915012386911375,5.1997772095384045,5.382932553236638,5.402471391784688,-0.18777921702382191,0.09808757944605263,gyro_noise
0.92,2.034552499381191,-5.112102585305057,5.188797686735882,5.516358914601887,5.53673969372025,-0.5415779861792454,-0.016764533987534556,gyro_noise
0.9400000000000001,2.080600161094397,-5.22481936717686,5.100223115619142,5.647362263366661,5.64806969157186,-4.415051894284935,-0.2188481648120884,gyro_noise
0.9600000000000001,2.1340379539005583,-5.337601797186683,5.1548684676970895,5.764595148681127,5.780309081831799,2.6660760330413034,0.014571972253789601,gyro_noise
0.98,2.193976975077376,-5.447694031370755,5.210956296772504,5.878560193195093,5.915515374497323,2.836326145608651,0.07707641408418753,gyro_noise
1.0,2.254275976460599,-5.55361585462901,5.229912661465922,5.998120037090422,6.041230828024757,0.8677882392228015,-0.03976316905908046,gyro_noise
1.02,2.311170374087413,-5.656134732497292,5.219036161972246,6.115503030968537,6.158239222311709,-0.4830310709568225,0.07743726944594598,gyro_noise
1.04,2.3684273474652375,-5.760190252718325,5.215427232767463,6.238661237957631,6.275171614961668,-0.1683822643807885,-0.03980259585255399,gyro_noise
1.06,2.4215272503391594,-5.873382512678262,5.1510226880755186,6.374417369819058,6.3896280725510906,-3.2348836627569058,0.010642166139099771,gyro_noise
1.08,2.468164510786371,-5.977222969295248,5.134514339370505,6.4927775336094316,6.503530363702601,-0.8173645003883043,0.01701449946631149,gyro_noise
1.1,2.516280632991255,-6.086192207359296,5.128199504331676,6.612014324970237,6.62567872452524,-0.24372703683428154,-0.05728112306473278,gyro_noise
1.12,2.5611670683877863,-6.196382455725506,5.099218868920603,6.7367416930735535,6.7437831911877755,-1.490873998627272,0.03625715725387535,gyro_noise
1.1400000000000001,2.601083392442542,-6.310206293608189,5.049674004082503,6.868312004962037,6.856253311153209,-2.4810776418388056,0.052559910086018825,gyro_noise
1.1600000000000001,2.6415386150069056,-6.418263124441296,5.0706233339188165,6.9797408245883314,6.974676601424633,0.9312923646072948,-0.12668384779717085,gyro_noise
1.18,2.6808320239742365,-6.531576991737622,5.046179928757226,7.101398327445344,7.090220659204555,-1.2058313779007785,0.18871259692452289,gyro_noise
1.2,2.726321408679689,-6.6450704695784095,5.09359392299835,7.214601922322706,7.222415357696203,2.3733486396025136,-0.06497194748890302,gyro_noise
1.22,2.765130871755656,-6.753829606922884,5.05514309478514,7.338051345770102,7.332077898976188,-1.9579150802561012,0.02397521723135515,gyro_noise
1.24,2.8067216044127177,-6.8792622264913295,5.032559158908211,7.471589431297273,7.457391593224625,-1.1945187992100443,-0.11855400015426165,gyro_noise
1.26,2.8439178048720097,-6.992615283004988,5.02946248467052,7.586693860903099,7.57348880571189,-0.2171060444913082,-0.13319565191204646,gyro_noise
1.28,2.8794529597785345,-7.101651809279232,5.027435935052538,7.702604843598823,7.688811833116974,-0.06319662852666517,-0.12024556532084574,gyro_noise
1.3,2.9114495814889385,-7.2184123893383125,4.979858901958909,7.833888453377832,7.799897290271835,-2.4202738427903827,-0.09678703903073643,gyro_noise
1.32,2.937554250652483,-7.342739595940778,4.919350019467797,7.969343834757773,7.917063598913477,-3.0329751118627137,-0.09401035977035122,gyro_noise
1.34,2.965353081440027,-7.463348025690679,4.9389210765585005,8.08674670806231,8.044436219602927,1.0456860577758489,-0.14341193465622998,gyro_noise
1.36,2.9879589752164684,-7.571134710646433,4.919120719242125,8.200978438309342,8.151596502462402,-0.9752575231716696,-0.03851876440891295,gyro_noise
1.3800000000000001,3.02226964548504,-7.694025627027165,4.984652114698573,8.32032302623306,8.286695219756608,3.178465839825704,-0.012412500811082559,gyro_noise
1.4000000000000001,3.0529671317800657,-7.808080486451385,4.9753053007168875,8.436230592735871,8.404147238142544,-0.5017030564269677,0.08559430482433886,gyro_noise
1.4200000000000002,3.0916142359039807,-7.92641440778575,5.028061581320602,8.554127994708196,8.533701183825462,2.5853774268014242,-0.012175749935851148,gyro_noise
1.44,3.1297719494603786,-8.024714920958685,5.08265923319675,8.649761616431931,8.65000041630297,2.7943585631060137,0.03525373973126122,gyro_noise
1.46,3.1681914712553105,-8.135552624523196,5.046057204275829,8.771655190428497,8.759393087681149,-1.8317485679272996,-0.02988035450267029,gyro_noise
1.48,3.223508632443401,-8.249330381610571,5.164924503978321,8.884494291112144,8.90387086259637,5.988821759730744,0.041749794856136335,gyro_noise
1.5,3.2781568047876277,-8.355417038590485,5.1880653541862625,9.001607579992625,9.028314176240588,1.1390001303740251,0.10671697590388979,gyro_noise
1.52,3.3296061928397367,-8.460437830258298,5.167921705062972,9.119680133210936,9.140591558964397,-1.0379481652401021,-0.026209880314949304,gyro_noise
1.54,3.381498555055789,-8.565818678027318,5.169959760786758,9.237131177825603,9.257177230780536,0.09424984697943972,0.0704184639909915,gyro_noise
1.56,3.4400066016069553,-8.676467519332103,5.198788636305548,9.358335751709895,9.390089312210396,1.457168464730351,0.1137772062475707,gyro_noise
1.58,3.507163477098474,-8.778134794277609,5.296148820108613,9.465906533556156,9.522825693128377,4.814000518471973,-0.09917902615672053,gyro_noise
1.6,3.5759721046771205,-8.878802033007691,5.311972470998076,9.584490946064276,9.646870800303336,0.7621720609513661,-0.012666306849903436,gyro_noise
1.62,3.643681252274589,-8.979432465601443,5.304659878750283,9.706258332846373,9.769144826428608,-0.41985059435820865,-0.042688596573070926,gyro_noise
1.6400000000000001,3.7052079683958037,-9.070610901873282,5.305997523536134,9.817435526589488,9.880470523158616,-0.01762037956665713,0.047200306146889415,gyro_noise
1.6600000000000001,3.771668920753852,-9.167855049116985,5.311917065538362,9.9324702923036,9.998894257221801,0.2500370013336064,-0.05235277762875348,gyro_noise
1.6800000000000002,3.836750695198847,-9.260458741320086,5.324990942501102,10.045804434584833,10.111384572488237,0.730806275161526,-0.15112063945987708,gyro_noise
1.7,3.9071361056444283,-9.36244692920752,5.316462031251553,10.170341318907186,10.235972107148923,-0.37580969589670965,-0.1202809602779714,gyro_noise
1.72,3.9757423480727376,-9.462789927796264,5.312103153152314,10.296065206190772,10.354504037650958,-0.0964765897776252,-0.01433684389276391,gyro_noise
1.74,4.0389504023192515,-9.561667416178599,5.281174374371123,10.415977600065862,10.468837331195738,-1.5147437729866917,-0.09080035403066149,gyro_noise
1.76,4.10426139112565,-9.659640477189956,5.300360596115917,10.52997034174253,10.584965751631787,0.9284995601386761,-0.09763406621723952,gyro_noise
