time,x,y,theta,encoder_l,encoder_r,angular_velocity,linear_acceleration,fault
0.02,-0.11304009386168082,-0.046115912371255015,3.5289427831733367,0.1254471586900817,0.12284107719850262,0.688988033190504,-0.11733760047964081,overspeed
0.04,-0.21077161688598886,-0.09238920209979862,3.583794795319856,0.22975335026600008,0.2376696392784684,2.849685175417644,-0.0374783495298734,overspeed
0.06,-0.32578219448836465,-0.14732871654968158,3.5872342896199667,0.35897716446173633,0.36962223794356325,0.26553071914455767,0.17122974069554994,overspeed
0.08,-0.4352229523320126,-0.19960825575479368,3.587239328983453,0.48012409158199776,0.49118576973175204,0.005749983542369168,-0.072343586325579,overspeed
0.1,-0.5551088982228233,-0.2571193634520775,3.588881114516059,0.6129505420412811,0.6276897662094294,0.07223830910767301,0.07049408287519693,overspeed
0.12000000000000001,-0.6692543773300449,-0.3055189650060881,3.5426302328304278,0.7437399653642677,0.749159741774447,-2.314855216332422,-0.2241196860154612,overspeed
0.13999999999999999,-0.7721721498125398,-0.352305840497633,3.568269024120963,0.8505150358687807,0.8664824324127892,1.2655176919841593,-0.11704186616732537,overspeed
0.16,-0.8911703419525291,-0.4161630546973595,3.6341079486580656,0.9723038072539556,1.0108683117498014,3.2438386095991434,0.07681140215013593,overspeed
0.18,-0.9937452042295903,-0.4679848787488466,3.609399398763218,1.0905867417824384,1.120587169767795,-1.2781988374421045,-0.0427381348257006,overspeed
0.19999999999999998,-1.0965822223667632,-0.5246536437232644,3.6452448276583644,1.1996019281460746,1.243502668894808,1.841620546031485,-0.031039197677563385,overspeed
0.22,-1.199176093838831,-0.5806679030453685,3.641344684791333,1.3143728680431164,1.3575687000536398,-0.23301057201506306,-0.04008475121340449,overspeed
0.24,-1.3039453449432128,-0.6254098142225791,3.545200021957979,1.4430725681284595,1.458981755870231,-4.881405663752418,-0.009428152407160391,overspeed
0.26,-1.4091686476589693,-0.6712810415223157,3.5526944115437713,1.560421620168648,1.5747178417256043,0.29720641299152745,0.08948013233591333,overspeed
0.28,-1.503688678232255,-0.7196890261642543,3.6149091868172682,1.6568276792028773,1.69301012035589,3.1462121547178254,-0.048743752883536114,overspeed
0.30000000000000004,-1.6105631696115938,-0.7824538338100194,3.672603620734081,1.7744726714364814,1.825463230203133,2.941654535041532,-0.13271385629745033,overspeed
0.32,-1.723952143704598,-0.840668365942154,3.6159071225182164,1.9114348120254674,1.9467511371074175,-2.8484969704420533,0.02392060702990724,overspeed
0.34,-1.8237044910703157,-0.8917394384924192,3.614777199490263,2.022911318167281,2.0587650386553396,-0.09520335640455105,-0.060607621432897954,overspeed
