time,x,y,theta,encoder_l,encoder_r,angular_velocity,linear_acceleration,fault
0.02,0.09993395733297938,-0.0892089346713025,5.554429770347558,0.14177023277064912,0.12299275164449404,-3.6629393769608414,0.07175089759622033,accelerometer_vibration
0.04,0.19504100697257337,-0.16735416484675167,5.5953785674082255,0.25776760593305875,0.25361075764331675,2.039482312375773,0.04888457586299443,accelerometer_vibration
0.06,0.28317647576431465,-0.24401995032088358,5.567272162200955,0.38344235573228247,0.362014373428849,-1.3136735878313213,0.21187323760422916,accelerometer_vibration
0.08,0.37369502085309325,-0.3354351513414615,5.492858708617164,0.5219656507059002,0.4754161695392051,-3.7664990182015887,0.17507288404026838,accelerometer_vibration
0.1,0.46192862890096603,-0.4170637043950045,5.536652356381176,0.6361107368025739,0.6022848986064686,2.199121776135094,0.10821298286644328,accelerometer_vibration
0.12000000000000001,0.5481431730026572,-0.5069450269494428,5.476967525975347,0.7677384840500548,0.7163607343821479,-2.97840124726328,-0.13330647500491344,accelerometer_vibration
0.13999999999999999,0.6322104793257218,-0.6090603472184982,5.401151922676469,0.915915286320615,0.8392621645638356,-3.761014597522297,-0.041330889948521195,accelerometer_vibration
0.16,0.7118513169321826,-0.711801706396302,5.371798063345674,1.0502824256880179,0.9677780173508588,-1.495433807278595,0.08747489183249749,accelerometer_vibration
0.18,0.7795422773320566,-0.8122803458409886,5.305234760147263,1.180412615218215,1.0820499318888774,-3.3433245204935313,-0.07506316212229182,accelerometer_vibration
0.19999999999999998,0.8449370303362772,-0.9143380767990871,5.282242821765795,1.303518579407937,1.2017327966446791,-1.180307232883689,-0.05256991989516433,accelerometer_vibration
0.22,0.9064751154138005,-1.0132022742074451,5.26915296275193,1.423072117580509,1.3155352506980469,-0.690654487206169,-0.059847757848524245,accelerometer_vibration
0.24,0.9670487900087099,-1.1043812886843896,5.298777624454846,1.5270733201535824,1.4254581159617394,1.4730208117945383,-0.1092980886636748,accelerometer_vibration
0.26,1.0436290490969038,-1.2138742796221496,5.32271742856392,1.6531041867685674,1.5636108966012419,1.2062396310682657,0.013047304289026363,accelerometer_vibration
0.28,1.1100422821629623,-1.3088550063211555,5.322596986040934,1.7703907563966494,1.68041287533093,0.007282957688686968,-0.03267486490156997,accelerometer_vibration
0.30000000000000004,1.1774863111568665,-1.403226175916951,5.3328913730989695,1.8855732927366056,1.7945096402468232,0.5060719821020908,0.10805577217486184,accelerometer_vibration
0.32,1.2438745852869437,-1.5092614593030154,5.271776092115495,2.0187678833336764,1.9064228371092558,-3.0219450667622256,-0.017367177049608423,accelerometer_vibration
0.34,1.3086595673280352,-1.614459445609873,5.264373191031003,2.145446178614556,2.0263789466404605,-0.35612607655229256,0.06564471774898882,accelerometer_vibration
0.36000000000000004,1.3633251524123295,-1.7041508685600508,5.259753637485934,2.249855156375791,2.1318047346378632,-0.1759850368926829,0.10106916482736553,accelerometer_vibration
0.38,1.4365545064748029,-1.8200389270578499,5.275932801258061,2.3869004684298942,2.2729484399099698,0.7757285832176384,-0.041725224552518224,accelerometer_vibration
0.4,1.5020219446500835,-1.912635130379039,5.327811340208039,2.4907427817815253,2.3971769753256926,2.5467078606494784,-0.062096476824390325,accelerometer_vibration
0.42000000000000004,1.5749541180852542,-2.0090132513366528,5.360183116275297,2.6063542496353325,2.526533520570152,1.6463742212178165,0.023275936275008596,accelerometer_vibration
0.44,1.6404488869284162,-2.099822483122595,5.337224714508233,2.722306739697702,2.6354697328360737,-1.1008899508850578,0.05777950720716989,accelerometer_vibration
0.46,1.7073161173438742,-2.1951574926197455,5.324048684715524,2.839295551965974,2.7528938437199453,-0.6450546675599229,0.06800530940686673,accelerometer_vibration
0.48000000000000004,1.7816655424125658,-2.294824125831026,5.353313030064271,2.960629906428337,2.8801168432181914,1.5217731571075044,0.06585027045336107,accelerometer_vibration
0.5,1.8543508713669252,-2.3885236072507,5.3721538282374715,3.0747838230178246,3.0033110847374775,0.9628558599482786,-0.06257276395683502,accelerometer_vibration
0.52,1.92413237446461,-2.48716782718893,5.328068072889045,3.202169483277194,3.117624990800389,-2.285754150626108,0.17807671320426857,accelerometer_vibration
0.54,1.9894420044385477,-2.59512891189283,5.256430554623189,3.338554180948889,3.23627751327503,-3.5977030306970934,0.04057695696268995,accelerometer_vibration
0.56,2.0530182471981897,-2.6955856816134034,5.276628801186814,3.4538242252653917,3.3522536190219463,0.9616223788084964,0.09441700749433615,accelerometer_vibration
0.5800000000000001,2.123508608742164,-2.800082502015766,5.305842797063213,3.573345579180969,3.4819125978025984,1.5098008414904662,0.10088193967498427,accelerometer_vibration
0.6,2.1833003840615834,-2.8881694710004218,5.308731716759741,3.6805341967873857,3.5904851710584937,0.11683346281621333,-0.07244380130456814,accelerometer_vibration
0.62,2.2478641335619223,-2.990040914900768,5.277274763703707,3.805158051589052,3.705284497628144,-1.4816894143910846,-0.13857738739492748,accelerometer_vibration
0.64,2.31547214075023,-3.0887947368994966,5.312712293118902,3.9193247113072345,3.8346657592105773,1.821241005889787,0.11745605105320117,accelerometer_vibration
0.66,2.3812247568589124,-3.19223942617075,5.278596317944691,4.047156178205187,3.9508747112133653,-1.6298796757930798,0.21613909125166467,accelerometer_vibration
0.68,2.4514924881118114,-3.292291612255334,5.324664136891055,4.163101695158399,4.085648199507408,2.2372237257263574,0.009864908320619545,accelerometer_vibration
0.7000000000000001,2.515243898721381,-3.3868705934594248,5.305488978308178,4.2815001211003585,4.197066565973219,-0.9488658504595744,-0.12430629927353012,accelerometer_vibration
0.7200000000000001,2.584637076465454,-3.4843455599466937,5.331062053643625,4.39509078526606,4.318065646107556,1.3424564406940132,0.08150063498560212,accelerometer_vibration
0.74,2.659698160954051,-3.5967820419398286,5.301028164383929,4.534933599912726,4.450824714146075,-1.5194734718904794,-0.03933599649649346,accelerometer_vibration
0.76,2.720361937866165,-3.702751221282548,5.232316982156192,4.666914887971815,4.556437500212342,-3.4588104489978733,0.17262890041924986,accelerometer_vibration
0.78,2.7901901897787127,-3.8113568441827046,5.283793898651648,4.793134530181935,4.698955795477784,2.5500595818988985,0.018869356177632676,accelerometer_vibration
0.8,2.8593508978015656,-3.908693362763509,5.330148461378594,4.902065095006459,4.822865573795946,2.269103268678493,0.07554077795077813,accelerometer_vibration
0.8200000000000001,2.9314633555213097,-3.999667858114102,5.382642407060537,5.011524663870586,4.945001511334412,2.6579574357073867,-0.10682515103061599,accelerometer_vibration
0.8400000000000001,3.0166150439117847,-4.094068011319237,5.446324019917184,5.127816588191182,5.0857722430114265,3.176079438044266,0.06651872753369824,accelerometer_vibration
0.86,3.101929303552779,-4.179501131613826,5.497091023967945,5.24454538013991,5.21499896418813,2.6535354487714424,0.020130313881431768,accelerometer_vibration
0.88,3.1863280963702287,-4.264886670299981,5.491975448730156,5.363016036867836,5.3298520256086315,-0.1958852146448713,0.23970586267462562,accelerometer_vibration
0.9,3.2713823650390332,-4.342355334216578,5.544427353189477,5.472294403812429,5.455377650830852,2.5879473920814,-0.02402225062924035,accelerometer_vibration
0.92,3.3655846765050534,-4.420618739253289,5.589943193888845,5.5899634871287915,5.58610112462394,2.2660827576549503,0.1030138841088467,accelerometer_vibration
0.9400000000000001,3.4677620922259784,-4.498386961509991,5.632611823287013,5.713115681410016,5.716762651030778,2.128084382525066,-0.037184725901012,accelerometer_vibration
0.9600000000000001,3.5596852288864866,-4.571887386037688,5.608697044902372,5.833885609882752,5.831006267396498,-1.1268997555964448,0.017484381601283978,accelerometer_vibration
0.98,3.650424003871249,-4.642943586813933,5.618843640169057,5.947201236302496,5.949093944469777,0.4818582976296362,0.06305940760685969,accelerometer_vibration
1.0,3.7408017226301022,-4.711606128104317,5.633486888849565,6.055704072681,6.064335719448145,0.6126630800463037,-0.0005073748202495434,accelerometer_vibration
1.02,3.8260641159577213,-4.772207113625434,5.665275192882757,6.154817674034828,6.177047952507755,1.515948804995843,-0.059875837188851894,accelerometer_vibration
1.04,3.925389826147226,-4.832277611768215,5.739256336082536,6.259620653475933,6.305816258632099,3.6426057957571536,-0.10137266219106422,accelerometer_vibration
1.06,4.0244576503748775,-4.8911707934327096,5.746839427711065,6.375503446733112,6.422030541051689,0.3873600831548757,0.03024862603323497,accelerometer_vibration
1.08,4.1235591511530645,-4.954365997129427,5.715518568745826,6.497444880931375,6.533547283735775,-1.6204704389091409,-0.14133492166378472,accelerometer_vibration
1.1,4.229237556183534,-5.014434504709767,5.766318796060935,6.611561596630215,6.659602960306768,2.4582201487539965,0.0057448679556482245,accelerometer_vibration
1.12,4.337260262615835,-5.078131994765124,5.750397802063412,6.741651621842825,6.777633705994669,-0.8578666306963122,0.09838017858092658,accelerometer_vibration
1.1400000000000001,4.4362858186518395,-5.1499410564198795,5.65577430317501,6.8806165118480855,6.8824606310019725,-4.745469697589971,0.10050179578240998,accelerometer_vibration
1.1600000000000001,4.542199510218294,-5.219098490242608,5.7047318595246495,7.003002914380642,7.0200443039188505,2.33002876290459,0.1413908610506279,accelerometer_vibration
1.18,4.639211385660026,-5.276819950277262,5.746455000907711,7.111361109370677,7.142424334281072,2.133975887824672,0.02204246954546454,accelerometer_vibration
1.2,4.744756224421363,-5.34011254046698,5.7430048883784925,7.2362972944651975,7.265112077047253,-0.18161794512628585,0.043330409335586254,accelerometer_vibration
1.22,4.842101781508578,-5.393491535254686,5.781613259894127,7.345236970757681,7.3836963405461296,1.9530208931825719,-0.06621839259216082,accelerometer_vibration
